Interventional Cardiology,"['Low Blood Pressure', 'Cardioversion', 'Asd / Vsd Device Closure', 'Pain In Left Part Of Chest', 'Carotid Angioplasty And Stenting', 'Peripheral Angioplasty', 'Dilated Cardiomyopathy', 'Cardiovascular Conditions', 'Reconstructive Middle Ear Surgery', 'Blalock–thomas–taussig Shunt', 'Angina', 'Coronary Angiogram', 'Bp Monitoring', 'Coronary Angiography', 'Atrial Fibrillation', 'Pacemaker Implantation', 'Coronary Artery Disease', '2D - Echocardiography (2D-Echo)', 'Hypertension Treatment', 'Cardiac Rehabilitation', 'Non-invasive Cardiology', 'Cardiovascular Emergencies', 'Cardiac Catheterisation', 'Angiopathy', 'Hole In The Heart', 'Cardiography', 'Chest Pain During Exercise', 'Angioplasty And Stenting', 'Treadmill Test - Tmt', 'Cardiac Checkup - General', 'Chest Pain', 'Mitral/heart Valve Replacement', 'Heart Conditions', 'Cardiac Valve Repair', 'Heart Attack', 'Cardiologia Clínica', 'Stress Echocardiography', 'Preventive Health Check Ups', 'Blocked Blood Vessels', 'Giddiness', 'Cardiac Invasive Procedures', 'Cardiac Diseases', 'Open Heart Surgery', 'Irregular Heartbeat', 'Acute Myocardial Infarction', 'Cardiovascular Disease Prevention', 'Hypertrophic Cardiomyopathy', 'Hypertension', 'Aortic Valve Disease', 'Cardiac Procedure', 'Heart Care', 'Echocardiography', 'Angiogram', 'Holter Monitoring', 'Electrocardiography (ECG)', 'Coronary Angioplasty / Bypass Surgery', 'Cardiac Ablation', 'Echo (pediatric & Adult)']"
Oral Surgeon,"['Crown', 'Pediatric Dentist Follow Up', 'Dental Cleaning', 'Dental Palliative Care', 'Veneer(s)', 'Dental Preventive Care', 'Dental X-rays', 'Filling', 'Hybrid Dentures/ Implant Retained Dentures', 'Dental Sleep Medicine Follow Up', 'Dental Implants', 'Teeth Bonding', 'Lumineers', 'Dental Bone Graft', 'Botox Treatment', 'Sleep Apnea / Snoring Device', 'Pediatric Dental Cleaning', 'Dental Surgery', 'Dental Pain', 'Gapped Teeth', 'Pediatric Dentist Preventive Visit', 'Burning Mouth Syndrome', 'Cavities', 'Denture Repair', 'Laser Dental Treatment', 'Scaling And Root Planing', 'Onlay(s)', 'Sedation Dentistry', 'Gum Inflammation / Gingivitis', 'Gum Surgery', 'Plaque / Tartar', 'Dental Pain Emergency Visit', 'Mouthguard', 'Pediatric Dentist Emergency', 'Filler Treatment', 'Cosmetic Dentist Follow Up', 'Pediatric Tooth Extraction', 'Tooth Decay', 'Invisible Braces / Invisalign Consultation', 'Inlay(s)', 'Periodontal Disease', 'Pediatric Dentist Consultation', 'Dental Emergency', 'Pediatric Temporo-mandibular Joint (tmj) Pain', 'Wisdom Tooth Problem', 'Retainer Checkup', 'Braces / Invisalign / Retainer Removal', 'Bridge', 'Obstructive Sleep Apnea', 'Pulpotomy', 'Holistic Dental Consultation', 'Mouth Sores', 'Caries Risk Assessment', 'Sealant', 'Panoramic X-rays', 'Sensitive Teeth', 'Dentures', 'Thumb / Pacifier Habit Counseling', 'Dental Implant Restoration', 'Oral Appliance Therapy', 'Milk Tooth Filling', 'Install Braces', 'Cracked Tooth Repair', 'Dental Pain Follow Up', 'New Patient Dental Exam (adult)', 'Pediatric Broken Tooth', 'Night Guard/occlusal Guard', 'Fluoride Treatment', 'Dental Abscess', 'Temporo-mandibular Joint (tmj) Pain', 'Root Canal', 'Install Invisalign', 'Dental Sleep Medicine Consultation', 'Periodontal Treatment', 'Lingual Bar Retainers', 'Bleeding Gums', 'Bad Breath/halitosis', 'Braces Consultation', 'CT Scan - Teeth (Dental Scan)', 'Cosmetic Dentist Emergency', 'Retainer Installation', 'Oral Cancer Exam', 'Teeth Grinding / Bruxism', 'Jaw Pain', 'Snoring', 'Broken Tooth', 'Dental Follow Up', 'Dental Pain Consultation', 'Amalgam Removal Consultation', 'Cosmetic Dentist Consultation', 'Tooth Extraction', 'Toothache', 'Teeth Whitening', 'Internal Sinus Lift', 'Gum Lift', 'Dental Implant(s)', 'New Patient Dental Exam (child)', 'Partial Dentures', 'Dental Consultation', 'Braces / Retainer Checkup']"
Naturopathic Doctor,"['Prostate Cancer Screening', 'Eczema', 'Annual Check Up', 'Hair Loss', 'Flu Shot', 'Swelling In Neck', 'Weight Loss Consultation', 'Headache', 'Sleep Problems', 'Ringing In Ears', 'Cholesterol / Lipids Checkup', 'Wart(s)', 'Illness', 'Foot Pain', 'Cold Sores / Herpes Labialis', 'New Patient Visit', 'General Consultation', 'Back Problems', 'Bronchitis', 'Sexually Transmitted Disease (std)', 'ECG / EKG', 'Palmoplantar Psoriasis', 'Dehydration', 'Pre-travel Checkup', 'Pre-sports Physical', 'Food Intolerance', 'Sports Physical', 'Nausea And Vomiting', 'Sinus Problems / Sinusitis', 'Pneumonia', 'Cold', 'Diabetic Foot', 'Allergic Cough', 'Incontinence', 'Emphysema', 'Pulmonary Function Testing', 'Prescription / Refill', 'Yearly Wellness Visit (for Medicare Patients)', 'Stomach Pain', 'High Blood Pressure / Hypertension', 'Joint Pain', 'Birth Control / Contraception', 'Type 2 Diabetes', 'Food Allergy', 'Asthma', 'Constipation', 'Acne', 'Sexual Dysfunction', 'Shortness Of Breath / Difficulty In Breathing', 'Hemorrhoids', 'Travel Medicine Consultation', 'Neck Pain', 'Vaccine(s)', 'Fever', 'Cardiovascular Screening Visit', 'Cough', 'Hearing Problems', 'Migraine', 'Diarrhea', 'Diabetes Follow Up', 'Chronic Illness', 'Black Stool / Melena', 'Obesity / Weight Loss Consultation', 'Hospital Discharge/follow Up', 'Frequent Urination', 'Ear Infection', 'Irritable Bowel Syndrome', 'Primary Care Consultation', 'Rash', 'Blood In Stool', 'Wound Care', 'Vaginal Discharge / Infection', 'Abscess', 'Wellness Care', 'Colon Cancer Screening', 'Abdominal Pain', 'Thyroid Consultation', 'Back Pain', 'Painful Sex / Dyspareunia', 'Urinary Tract Infection (UTI)', 'Stomach Ulcer', 'Vertigo', 'Screening For Disease / Preventive Medicine', 'Medicare Annual Wellness Visit', 'Daytime Sleepiness', 'Diabetes Consultation', 'Tiredness / Fatigue', 'Annual Physical', 'Flu', 'Chronic Cough', 'Voice Disorder', 'Sore Throat', 'Hoarseness', 'Arthritis', 'General Follow Up', 'Blood Work', 'Allergy Consultation', 'Pre-travel Consultation', 'Acid Reflux / Heartburn', 'Pre-surgery Checkup / Pre-surgical Clearance']"
Neurosurgeon,"['Discogram', 'Sciatica', 'Essential Tremor', 'Lower Back Pain / Lumbago', 'Brain Aneurysm Treatment', 'Cervical Radiculopathy', 'Abnormal MRI', 'Foot Drop / Peroneal Nerve Injury', 'Hemifacial Spasm', 'Skull Base Surgery', 'Spine Deformation / Scoliosis', 'Acoustic Neuroma', 'Tingling / Numbness / Weakness', 'Spinal Cord Tumor', 'Disc Displacement', 'Peripheral Neuropathy', 'Carpal Tunnel Syndrome', 'Nerve Inflammation / Neuritis', 'Spinal Cord Surgery', 'Degenerative Disc Disease', 'Back Problems', 'Chronic Neck Pain', 'Laminectomy', 'Moyamoya Disease', 'MRI Report - Back / Spine', 'Cavernoma', 'Spine Immobilization', 'Ulnar Neuropathy', 'Traumatic Brain Injury', 'Pituitary Tumor / Prolactinoma', 'Burning Sensation In Limbs', 'Nerve Biopsy', 'Brachial Plexus', 'Neck Problems', 'Herniated Disk', 'Brain Hemorrhage', 'Spine Pain', 'Aneurysm', 'Spinal Cord Second Opinion', 'Arthropathy', 'Neck Deformation / Torticollis', 'Brain Malformation', 'Diskectomy / Discectomy', 'Cerebral Shunt', 'Meningioma', 'Vascular Malformation', 'Neck Surgery Follow Up', 'Spinal Cord Minimally Invasive Surgery', 'Neurosurgery Consultation', 'Brain Surgery', 'Abnormal Reflex', 'Brain / Spinal Cord Cancer', 'Brain Infection', 'Gadolinium Enhancing Lesions', 'Neck Surgery Consultation', 'Neck Pain', 'Brain Tumor Evaluation', 'Brain / Spinal Cord Tumor', 'Degenerative Disease', 'Neurosurgery Follow Up', 'CT Scan Report - Head', 'Compression Fracture', 'Hydrocephalus', 'Normal Pressure Hydrocephalus (nph)', 'Muscle Weakness / Palsy', 'Spinal Cord Disorder', 'MRI - Spinal Cord', 'Spinal Cord Trauma / Injury', 'Cranial Bypass', 'Chiari Malformation', 'Brain Trauma / Injury', 'Spinal Cord Reconstructive Surgery', 'Post Laminectomy Syndrome', 'Skull Fracture', 'Spinal Cord Surgery Consultation', 'Spine Fracture', 'Abnormal EMG', 'Brain Compression', 'Back Pain', 'Brain Metastasis', 'MRI Test - Brain', 'Bone Hemangioma', 'Radiculopathy', 'Lymphoma', 'Pain In Extremities', 'Spinal Stenosis', 'Vertigo', 'Spondylolysis', 'Stroke', 'Benign Neoplasm', 'Leg Pain', 'Brain Cyst', 'Cervical Myelopathy', 'Cauda Equina Syndrome', 'Seizures / Epilepsy', 'Lumbar Radiculopathy', 'Disc Disease Of Neck And Back', 'Cerebrovascular Disease Consultation', 'Spinal Decompression', 'Pituitary Adenoma']"
Implantologist,"['Crowded Teeth', 'RCT - Root Canal Treatment', 'Widely Spaced Teeth', 'Dental Checkup (general)', 'Broken Teeth', 'Surgical Tooth Extraction', 'Root Canal Treatment (RCT)', 'Crowns And Bridges Fixing', 'Painful Teething', 'Loose Teeth', 'Cosmetic/ Aesthetic Dentistry', 'Artificial Teeth', 'Impaction / Impacted Tooth Extraction', 'Soft Tissue Swelling Of Face And Neck', 'Dental Fillings', 'Toothache']"
Nephrologist (Kidney Specialist),"['Kidney Biopsy', 'Dialysis', 'Chronic Kidney Disease', 'Polycystic Kidney Disease', 'Nephritis', 'Nephrology Consultation', 'Kidney Ultrasound', 'Urinary Tract Infection (UTI)', 'Diabetic Nephropathy', 'Kidney Problem', 'Pyelonephritis', 'Blood In Urine / Hematuria', 'Nephrotic Syndrome', 'Kidney Stones', 'Protein In Urine / Proteinuria', 'Nephrology Follow Up', 'Elevated Creatinine / Acute Renal Failure', 'High Blood Pressure / Hypertension', 'Renal Failure']"
Nephrologist Renal Speciality,"['Dialysis / Haemodialysis', 'Chronic Kidney Disease ( CKD )', 'Kidney Transplant', 'Frequent Urination', 'Kidney Disease Treatment', 'Kidney Disease', 'Electrolyte Disorders']"
Plastic Surgeon,"['Aesthetic Surgery Follow Up', 'Hernia', 'Breast Surgery', 'Hair Loss', 'Split Earlobe Repair', 'Chin Correction', 'Swelling In Neck', 'Scar Revision', 'Facial Wrinkles / Lines', 'Body Sculpting Consultation', 'Damage To The Ear And Disease Of The Ear', 'Face Surgery Consultation', 'Sleep Problems', 'Face Reconstructive Surgery Consultation', 'Cleft Lip / Palate', 'Botox Treatment', 'Ringing In Ears', 'Keloids', 'Gynecomastia', 'Head Surgery Follow Up', 'Hair Replacement Surgery', 'Pediatric Plastic Surgery Consultation', 'Buttock Correction (lift / Augmentation)', 'Panniculectomy', 'Family History Of Hearing Loss', 'Breast Augmentation', 'Cheek Correction', 'Plastic Surgery Follow Up', 'Scar Treatment', 'Sinus Problems / Sinusitis', 'Hand Problems', 'Allergic Cough', 'Skin Cancer Surgery Or Correction', 'Facelift', 'Filler Treatment', 'Breast Revision Surgery', 'Hand Surgery Consultation', 'Plastic Surgery Consultation', 'Laser Skin Treatment', 'Nose Surgery', 'Hand Injury', 'Nose Problems', 'Neck Surgery Follow Up', 'Skin Grafts', 'Plastic Surgery', 'Hand Surgery Follow Up', 'Forehead Correction', 'Skin Lesions', 'Asthma', 'Neck Surgery Consultation', 'Thigh Lift', 'Face Surgery Follow Up', 'Hearing Problems', 'Anti-aging Treatment', 'Skin Excision', 'ENT Consultation', 'Head Surgery Consultation', 'Hearing Test', 'Breast Reduction', 'Laser Hair Removal', 'Laser Resurfacing', 'Ear Infection', 'Rhinoplasty', 'Breast Reconstruction', 'Spider Vein Treatment', 'Ear Pain', 'Brow Lift', 'Facial Cosmetic Surgery Consultation', 'Mommy Makeover Surgery', 'Abscess', 'Upper Arm Lift', 'Burn And Wound Correction', 'Eyelid Surgery / Blepharoplasty', 'Dizziness', 'ENT Emergency Visit', 'Thyroid Consultation', 'Chemical Peel', 'Tummy Tuck / Abdominoplasty', 'ENT Follow Up', 'Vertigo', 'Reconstructive Surgery Follow Up', 'Craniofacial Surgery Consultation', 'Daytime Sleepiness', 'Maxillofacial Trauma', 'Abdominal Wall Surgery', 'Voice Disorder', 'Aesthetic Surgery Consultation', 'Sore Throat', 'Hair Removal', 'Hoarseness', 'Cosmetic Surgery Consultation', 'Problem With Balance', 'Ear Deformity And Reconstruction', 'Labiaplasty / Vaginal Correction', 'Lipoma', 'Reconstructive Surgery Consultation', 'Radio Frequency Skin Tightening', 'Ear Surgery / Otoplasty', 'Breast Microsurgery', 'Liposuction']"
Neuropsychiatry,"['Alcohol De-addiction Treatment', 'Sports Medicine Follow Up', 'Relationship Counselling', 'Panic Attacks', 'Schizophrenia', 'Mental Retardation/ Behavioral Problems', 'Ultrasound-guided Joint Injections', 'Unexplained Physical Symptoms', 'DEPRESSION', 'Spine Deformation / Scoliosis', 'Tingling / Numbness / Weakness', 'Low Confidence', 'Sports Injury', 'OCD Treatment', 'Attention Deficit Disorder', 'Premarital Counseling', 'Strange Behavior', 'Depression Treatment', 'ANXIETY', 'Eating Disorders', 'Memory Improvement', 'Post Traumatic Stress Disorder (PTSD)', 'Mood Disorders', 'Tendonitis', 'Counselling And Psychotherapy', 'Individual Therapy', 'Adult Counselling', 'Trigger Finger', 'Wrist Problems', 'Sports Physical', 'Wrist Pain', 'Bipolar Disorder', 'Stress Management', 'Schizophrenia', 'Abnormal Behavior', 'Mental Health', 'Spine Pain', 'Sleep Disorder Treatment', 'Abnormal', 'Torn Tendons / Ligaments', 'Child And Adolescent Problems', 'Drug Abuse & Deaddiction Therapy', 'Bipolar', 'Early Parenting Issues', 'Old Age Psychiatric And Behavioural Problems Treatment', 'MANIA', 'Anger Management', 'Grief Counselling', 'OCD', 'Assessment And Treatment Of Problems Related To Low Self-esteem', 'Depression', 'Anxiety', 'Panic Attacks', 'Tendinopathy', 'De-addiction (alcohol And Other Drugs)', 'Anxiety And Depression', 'Gambling Addiction', 'Mental Retardation/ Behavioral Problems', 'Phobia Counseling / Treatment', 'Sports Medicine Consultation', 'X-ray', 'Difficulty Concentrating', 'Emotional Outbursts', 'Panic Disorder Treatment', 'Schizophrenia Treatment', 'Personality Assessment', 'Concentration Problems', 'Stress Management Counselling', 'Anxiety Disorders Treatment', 'Bipolar Disorder Treatment', '""workers Disability Evaluation""', 'Complex Trauma', 'BIPOLAR', 'Deaddiction Counselling', 'De-addiction', 'Suicidal Behavior', 'Affective And Emotional Difficulties', 'Drug Abuse', 'Psychosexual Problems', 'Assessment And Treatment Of Problems Related To Disturbing Thoughts', 'Mania', 'Unusual', 'Stress And Anxiety', 'Wrist Injury', 'Patient Counselling', 'Sleep Therapy', 'Anger Control', 'Spondylolysis', 'Panic', 'Nicotine/tobacco (smoking) De-addiction Treatment', 'Behaviour & Thought Problems', 'Tennis Elbow', 'Therapeutic Exercise', '""workers Compensation Evaluation""', 'Loss Of Interest', 'Neuropsychological Diagnosis', 'Psychiatric Counselling']"
Physiatrist (Physical Medicine),"['Sciatica', 'Muscle Problems', 'De Quervain Syndrome', 'Lower Back Pain / Lumbago', 'Cervical Radiculopathy', 'Nerve Block', 'Hip Bursitis', 'Ankle Problems', 'Leg Problem', 'Pain Management Consultation', 'Ultrasound-guided Joint Injections', 'Mobility Therapy', 'Spine Deformation / Scoliosis', 'Muscle Injections', 'Ankle Injuries / Sprain', 'Sports Injury', 'Lumbar Sprain / Strain', 'Carpal Tunnel Syndrome', 'Foot Pain', 'Degenerative Disc Disease', 'Facet Disease', 'Pain Medicine Injection', 'Fluoroscopic Guided Injections', 'Back Injection', 'Back Problems', 'Chronic Neck Pain', 'Chronic Pain', 'Cubital Tunnel Syndrome', 'Facet Arthropathy', 'Radiofrequency Ablation', 'Wrist Problems', 'Neck Problems', 'Bulging / Protruding Disc', 'Knee Problems', 'Spondylolisthesis', 'Hand Problems', 'Pinched Nerve', 'Herniated Disk', 'Hip Problems', 'Spine Pain', 'Tailbone Pain', 'Ultrasound Scan', 'Neck Deformation / Torticollis', 'Arm Pain', 'Osteoarthritis', 'Pain Reduction Exercise', 'Hand Injury', 'Foraminal Stenosis', 'Muscle Pain', 'Joint Pain', 'Cortisone Shots', 'Foot Problems', 'Neurostimulation / TENS', 'Shoulder Problem', 'Nerve Conduction Studies (ncs)', 'Pain Medication Prescription', 'Neck Pain', 'Elbow Problems', 'Complex Regional Pain Syndrome', 'Platelet Rich Plasma Procedure', 'Physical Medicine / Rehab Follow Up', 'Compression Fracture', 'Nerve Injury', 'Spine Stimulation', 'Electromyograph (emg)', 'Orthopedic Consultation', 'Musculoskeletal Rehabilitation', 'Nerve Impingement', '""workers Disability Evaluation""', 'Joint Injection', 'Failed Back Surgery Syndrome (fbss)', 'Nerve Compression', 'Shoulder Pain', 'Non-opioid Pain Management Consultation', 'Back Pain', 'Arm Problem(s)', 'Radiculopathy', 'Fibromyalgia', 'Epidural Injection', 'Pain In Extremities', 'Wrist Injury', 'Spinal Stenosis', 'Orthopedic Brace', 'Knee Injury', 'Pain Medicine Follow Up', 'Trigger Point Injection', 'Hyaluronate Injections', 'Spondylolysis', 'Leg Pain', 'Knee Pain', 'Cervical Myelopathy', 'Lumbar Radiculopathy', 'Sacroiliac (si) Joint Pain', 'Musculoskeletal Injuries', 'Muscle Strain', 'Arthritis', 'Therapeutic Exercise', '""workers Compensation Evaluation""', 'Hip Pain', 'Physical Medicine / Rehab Consultation']"
Women's Health Nurse Practitioner,"['Periods', 'OB / GYN Emergency', 'Ectopic / Tubal Pregnancy', 'Gynecologic Biopsy', 'Hormonal Imbalance', 'Pregnancy Test', 'Freezing Of Gynecologic Warts', '""well Womens Exam""', 'Gynecology Problem', 'Gynecology Follow Up', 'Vulvovaginitis', 'Pregnancy Follow Up', 'Pelvic Ultrasound', 'Vaginal Irritation', 'Bleeding During Intercourse', 'Pre-conception Counseling', 'Vaginal Bleeding', 'Premenstrual Syndrome (pms) / Premenstrual Dysphoric Disorder (pmdd)', 'Irregular Menstruation', 'Birth Control / Contraception Consultation', 'Wart(s)', 'Illness', 'Prolonged Menstruation', 'Absence Of Menstruation / Amenorrhea', 'Vaginal Itching', 'New Patient Visit', 'General Consultation', 'Postpartum Depression', 'Sexually Transmitted Disease (std)', 'Breast Examination', 'Breast Cancer Screening', 'Menopause Follow Up', 'Complications Of Pregnancy', 'Osteoporosis', 'IUD Insertion', 'Vulvar Biopsy', 'Pregnancy Problem', 'Vaginal Odor', 'Nexplanon Removal', 'Ovarian Cyst(s)', 'Incontinence', 'Hormone Replacement Therapy Consultation', 'Menstrual Cramp(s)', 'Ultrasound Scan', 'Post-partum Visit', 'Menopause Consultation', 'Mastitis / Painful Nipples With Breastfeeding', 'Prescription / Refill', 'Anorgasmia', 'High Blood Pressure / Hypertension', 'Contraception', 'Birth Control / Contraception', 'Annual Pap Smear / GYN Exam', 'Breast Pain', 'Sexual Dysfunction', 'Fibroids', 'Gynecology Emergency', 'Preventive Medicine Follow Up', 'Bacterial Vaginosis', 'Genetic Counseling / Pregnancy Screening', 'Abnormal Uterine Bleeding', 'Heavy Or Irregular Vaginal Bleeding', 'Missed Periods', 'Pelvic Pain', 'Frequent Urination', 'Colposcopy', 'Painful Menstruation / Dysmenorrhea', 'Cervical Polyp', 'Post-menopausal Bleeding', 'Wound Care', 'Vaginitis', 'Vaginal Discharge / Infection', 'Polycystic Ovary Syndrome / Metabolic Syndrome', 'IUD Removal', 'Ovarian Cancer Screening', 'Uterine / Vaginal Prolapse', 'Abdominal Pain', 'Lump(s) In Breast', 'Miscarriage', 'Vaginal Dryness (hormone Imbalance)', 'OB-GYN Consultation', 'Painful Sex / Dyspareunia', 'Urinary Tract Infection (UTI)', 'Vaginal Atrophy', 'Nexplanon Insertion', 'Menstrual Migraine', 'Gynecology Consultation', 'Endometriosis', 'Annual Physical', 'OB-GYN Follow Up', 'Menopause', 'Pelvic Inflammatory Disease / Endometritis', 'Bladder Pain / Interstitial Cystitis', 'Osteoporosis Evaluation', 'Genital Herpes', 'Menstrual Problems', 'Blood Work', 'Urinary Incontinence', 'Painful Urination / Dysuria']"
Wound Care Specialist,"['Eczema', 'Severe Infection', 'Hair Loss', 'Infection Consultation', 'Eye Infection', 'Goiter', 'Ankle Problems', 'Flu Shot', '""alzheimers Disease""', 'Swelling In Neck', 'Tingling / Numbness / Weakness', 'Ankle Injuries / Sprain', 'Facial Wrinkles / Lines', 'Headache', 'Sleep Problems', 'Cholesterol / Lipids Checkup', 'Wart(s)', 'Illness', 'Foot Pain', 'General Consultation', 'Back Problems', 'Bone Density Measurement / DXA Scan', 'Bronchitis', 'Sexually Transmitted Disease (std)', 'Restless Legs Syndrome', 'ECG / EKG', 'Palmoplantar Psoriasis', 'Thyroid Evaluation', 'Pre-travel Checkup', 'Lupus / Systemic Lupus Erythematosus (sle)', 'Stroke Check-up / Prevention', 'Wrist Problems', 'Walking Problems', 'Medication Review', 'Sinus Problems / Sinusitis', 'Pneumonia', 'Diabetic Foot', 'Hand Problems', 'Allergic Cough', 'Hip Problems', 'Emphysema', 'Hives', 'Vasculitis', 'Menopause Consultation', 'Prescription / Refill', 'Gout', 'Nose Problems', 'Senior Visit', 'Muscle Pain', 'Stomach Pain', 'High Blood Pressure / Hypertension', 'Chronic Obstructive Pulmonary Disease (COPD)', 'Skin Grafts', 'Poison Ivy Or Poison Oak', 'Joint Pain', 'Anemia', 'Asthma', 'Hay Fever / Seasonal Allergies', 'Acne', 'Sexual Dysfunction', 'Shoulder Problem', 'Depression', 'Elbow Problems', 'Fever', 'Biopsy', 'Anxiety', 'Migraine', 'Anti-aging Treatment', 'Nail Abnormality', 'Kidney Stones', 'Movement Issues', 'Ear Infection', 'Eye Inflammation', 'Muscle Weakness / Palsy', 'Dementia', 'Rash', 'Cancer Screening', 'Ear Pain', 'Vaginal Discharge / Infection', 'Cognitive Issues', 'Dizziness', 'Allergic Eye Problems', 'Thyroid Consultation', 'Urinary Tract Infection (UTI)', 'Vertigo', 'Foot Infection', 'Eating Disorder', 'Daytime Sleepiness', 'Diabetes Consultation', 'Annual Physical', 'Insomnia', 'Lung Cancer Screening', 'Sore Throat', 'Hoarseness', 'Osteoporosis Evaluation', 'Arthritis', '""athletes Foot""', 'Pre-travel Consultation', 'Renal Failure', 'Seizures / Epilepsy']"
